2013-02-18,1043586.5161054265,1351095.3268051469,1176794.2493418395,1184922.3745074796,1216377.2291756957
2013-02-19,1011892.5331959479,1291038.9420279155,1143793.4325187334,1154512.190522894,1186784.2904195774
2013-02-20,1141600.682951827,1412018.017755734,1239292.5942308188,1290784.9281072891,1275899.2013970388
2013-02-21,1257398.9898731317,1540107.640818226,1362035.9873186164,1549805.460775822,1389819.0503084834
2013-02-22,1178594.4451259985,1439581.9759796734,1278822.4744420326,1395163.7782319174,1313140.7377640815
2013-02-23,1102184.1637860422,1348554.2453853795,1209008.5176750943,1284120.6848283652,1248731.9534929947
2013-02-24,1005310.5240101978,1236945.9827608604,1126904.6053231114,1166264.4728182824,1172931.8184434888
2013-02-25,957556.4407601072,1182473.039380584,1087350.1077840205,1111454.7185216034,1136406.0569158194
2013-02-26,1036360.9855072405,1282998.7042191364,1170563.6206606044,1266096.4010655077,1213084.3694602214
2013-02-27,1078171.7680802024,1355960.4108337495,1214247.253325975,1316359.233484784,1252521.1456375802
2013-02-28,999367.2233330691,1255434.745995197,1131033.7404493908,1161717.5509408796,1175842.8330931785
2013-03-01,999367.2233330691,1255434.745995197,1131033.7404493908,1161717.5509408796,1175842.8330931785
2013-03-02,982378.8024914891,1241288.5552948366,1120109.6039442732,1148386.2515792535,1165587.8670577656
2013-03-03,943074.2311952859,1208559.7945620466,1094835.4183022515,1117542.831162707,1141861.8805497945
2013-03-04,898944.5462872735,1171813.1808492732,1066458.5193333332,1082913.0061937463,1115223.2409666774
2013-03-05,653364.685303311,860672.6028627505,774681.8822042103,747405.7588776649,891426.7699852581
2013-03-06,613331.3208053247,827336.9789194431,748939.0575701062,715990.4336068481,867260.8515023962
2013-03-07,692135.865552458,927862.6437579955,832152.5704466903,870632.1161507526,943939.164046798
2013-03-08,677429.6322651901,908728.0237377309,814872.8220571135,852030.0584199975,916151.3802054677
2013-03-09,598179.6888248194,796510.7948717447,727009.4892442494,738897.482952463,805647.1902512878
2013-03-10,470870.6611142393,613959.9557218547,587181.216445016,553927.175035179,637968.9086256365
2013-03-11,378160.7753431479,484229.68480342184,483502.52069931815,423768.9874072912,502031.83176583133
2013-03-12,463185.87952805124,590840.3136347459,564643.7374517266,641240.1624748295,518239.25931911886
2013-03-13,335726.1358372788,427008.24493253813,424260.6163438642,425054.044862392,349625.77040475566
