2016-11-25,40,14
2016-11-26,40,14
2016-11-27,40,0
2016-11-28,40,14
2016-11-29,40,13
2016-11-30,40,13
2016-12-01,40,13
2016-12-02,40,14
2016-12-03,40,14
2016-12-04,40,0
2016-12-05,40,14
2016-12-06,40,14
2016-12-07,40,14
2016-12-08,40,14
2016-12-09,40,14
2016-12-10,40,14
2016-12-11,40,0
2016-12-12,40,0
2016-12-13,40,13
2016-12-14,40,13
2016-12-15,40,13
2016-12-16,40,14
2016-12-17,40,14
2016-12-18,40,0
2016-12-19,40,14
2016-12-20,40,15
2016-12-21,40,15
2016-12-22,40,15
2016-12-23,40,15
2016-12-24,40,15
2016-12-25,40,0
2016-12-26,40,14
2016-12-27,40,13
2016-12-28,40,13
2016-12-29,40,13
2016-12-30,40,12
2016-12-31,40,12
2017-01-01,40,0
2017-01-02,40,15
2017-01-03,40,15
2017-01-04,40,14
2017-01-05,40,15
2017-01-06,40,14
2017-01-07,40,14
2017-01-08,40,0
2017-01-09,40,15
2017-01-10,40,15
2017-01-11,40,15
2017-01-12,40,15
2017-01-13,40,15
2017-01-14,40,15
2017-01-15,40,0
2017-01-16,40,15
2017-01-17,40,15
2017-01-18,40,15
2017-01-19,40,15
2017-01-20,40,15
2017-01-21,40,15
2017-01-22,40,0
2017-01-23,40,14
2017-01-24,40,14
2017-01-25,40,14
2017-01-26,40,0
2017-01-27,40,14
2017-01-28,40,14
2017-01-29,40,0
2017-01-30,40,13
2017-01-31,40,12
2017-02-01,40,13
2017-02-02,40,13
2017-02-03,40,13
2017-02-04,40,13
2017-02-05,40,0
2017-02-06,40,13
2017-02-07,40,12
2017-02-08,40,13
2017-02-09,40,13
2017-02-10,40,13
2017-02-11,40,12
2017-02-12,40,0
2017-02-13,40,13
2017-02-14,40,13
2017-02-15,40,13
2017-02-16,40,13
2017-02-17,40,13
2017-02-18,40,13
2017-02-19,40,0
2017-02-20,40,13
2017-02-21,40,13
2017-02-22,40,13
2017-02-23,40,13
2017-02-24,40,0
2017-02-25,40,11
2017-02-26,40,0
2017-02-27,40,11
2017-02-28,40,10
2017-03-01,40,14
2017-03-02,40,14
2017-03-03,40,13
2017-03-04,40,14
2017-03-05,40,0
2017-03-06,40,16
2017-03-07,40,15
2017-03-08,40,17
2017-03-09,40,17
2017-03-10,40,16
2017-03-11,40,16
2017-03-12,40,0
2017-03-13,40,0
2017-03-14,40,15
2017-03-15,40,15
2017-03-16,40,15
2017-03-17,40,15
2017-03-18,40,15
2017-03-19,40,0
2017-03-20,40,15
2017-03-21,40,15
2017-03-22,40,15
2017-03-23,40,15
2017-03-24,40,14
2017-03-25,40,14
2017-03-26,40,0
2017-03-27,40,14
2017-03-28,40,14
2017-03-29,40,14
2017-03-30,40,14
2017-03-31,40,14
2017-04-01,40,14
2017-04-02,40,0
2017-04-03,40,13
2017-04-04,40,0
2017-04-05,40,13
2017-04-06,40,12
2017-04-07,40,12
2017-04-08,40,12
2017-04-09,40,0
2017-04-10,40,14
2017-04-11,40,13
2017-04-12,40,13
2017-04-13,40,13
2017-04-14,40,0
2017-04-15,40,13
2017-04-16,40,0
2017-04-17,40,14
2017-04-18,40,14
2017-04-19,40,13
2017-04-20,40,13
2017-04-21,40,13
2017-04-22,40,13
2017-04-23,40,0
2017-04-24,40,13
2017-04-25,40,14
2017-04-26,40,13
2017-04-27,40,13
2017-04-28,40,14
2017-04-29,40,14
2017-04-30,40,0
2017-05-01,40,13
2017-05-02,40,13
2017-05-03,40,13
2017-05-04,40,13
2017-05-05,40,13
2017-05-06,40,13
2017-05-07,40,0
2017-05-08,40,12
2017-05-09,40,12
2017-05-10,40,0
2017-05-11,40,12
2017-05-12,40,13
2017-05-13,40,13
2017-05-14,40,0
2017-05-15,40,13
2017-05-16,40,12
2017-05-17,40,12
2017-05-18,40,12
2017-05-19,40,12
2017-05-20,40,12
2017-05-21,40,0
2017-05-22,40,12
2017-05-23,40,12
2017-05-24,40,10
2017-05-25,40,10
2017-05-26,40,10
2017-05-27,40,12
2017-05-28,40,0
2017-05-29,40,12
2017-05-30,40,12
2017-05-31,40,12
2017-06-01,40,12
2017-06-02,40,12
2017-06-03,40,12
2017-06-04,40,0
2017-06-05,40,12
2017-06-06,40,12
2017-06-07,40,12
2017-06-08,40,11
2017-06-09,40,10
2017-06-10,40,12
2017-06-11,40,0
2017-06-12,40,12
2017-06-13,40,12
2017-06-14,40,12
2017-06-15,40,0
2017-06-16,40,13
2017-06-17,40,13
2017-06-18,40,0
2017-06-19,40,14
2017-06-20,40,14
2017-06-21,40,14
2017-06-22,40,14
2017-06-23,40,14
2017-06-24,40,14
2017-06-25,40,0
2017-06-26,40,0
2017-06-27,40,13
2017-06-28,40,14
2017-06-29,40,14
2017-06-30,40,13
2017-07-01,40,13
2017-07-02,40,0
2017-07-03,40,12
2017-07-04,40,12
2017-07-05,40,12
2017-07-06,40,13
2017-07-07,40,13
2017-07-08,40,13
2017-07-09,40,0
2017-07-10,40,13
2017-07-11,40,13
2017-07-12,40,13
2017-07-13,40,13
2017-07-14,40,12
2017-07-15,40,12
2017-07-16,40,0
2017-07-17,40,12
2017-07-18,40,12
2017-07-19,40,11
2017-07-20,40,11
2017-07-21,40,11
2017-07-22,40,11
2017-07-23,40,0
2017-07-24,40,12
2017-07-25,40,12
2017-07-26,40,11
2017-07-27,40,11
2017-07-28,40,12
2017-07-29,40,18
2017-07-30,40,0
2017-07-31,40,18
2017-08-01,40,27
2017-08-02,40,28
2017-08-03,40,28
2017-08-04,40,28
2017-08-05,40,26
2017-08-06,40,0
2017-08-07,40,30
2017-08-08,40,30
2017-08-09,40,30
2017-08-10,40,30
2017-08-11,40,30
2017-08-12,40,30
2017-08-13,40,0
2017-08-14,40,28
2017-08-15,40,0
2017-08-16,40,28
2017-08-17,40,28
2017-08-18,40,30
2017-08-19,40,30
2017-08-20,40,0
2017-08-21,40,36
